cont,label,score,divisor,posx,posy,posx,new_width,new_width,new_height,new_height,posy
713,S,0.976427,40,1520,807,1520,1567,1567,855,855,807
714,Z,0.021428,40,1567,807,1567,1615,1615,855,855,807
714,S,0.978572,40,1567,807,1567,1615,1615,855,855,807
715,Z,0.051074,40,1615,807,1615,1662,1662,855,855,807
715,S,0.948926,40,1615,807,1615,1662,1662,855,855,807
716,Z,0.071107,40,1662,807,1662,1710,1710,855,855,807
716,S,0.928893,40,1662,807,1662,1710,1710,855,855,807
717,Z,0.015369,40,1710,807,1710,1757,1757,855,855,807
717,S,0.984631,40,1710,807,1710,1757,1757,855,855,807
718,Z,0.010130,40,1757,807,1757,1805,1805,855,855,807
718,S,0.989870,40,1757,807,1757,1805,1805,855,855,807
719,Z,0.248194,40,1805,807,1805,1852,1852,855,855,807
719,S,0.751806,40,1805,807,1805,1852,1852,855,855,807
720,Z,0.027933,40,1852,807,1852,1900,1900,855,855,807
720,S,0.972067,40,1852,807,1852,1900,1900,855,855,807
721,Z,0.057197,40,0,855,0,47,47,902,902,855
721,S,0.942803,40,0,855,0,47,47,902,902,855
722,Z,0.004823,40,47,855,47,95,95,902,902,855
722,S,0.995178,40,47,855,47,95,95,902,902,855
723,Z,0.012145,40,95,855,95,142,142,902,902,855
723,S,0.987855,40,95,855,95,142,142,902,902,855
724,Z,0.009390,40,142,855,142,190,190,902,902,855
724,S,0.990610,40,142,855,142,190,190,902,902,855
725,Z,0.152343,40,190,855,190,237,237,902,902,855
725,S,0.847657,40,190,855,190,237,237,902,902,855
726,Z,0.012485,40,237,855,237,285,285,902,902,855
726,S,0.987514,40,237,855,237,285,285,902,902,855
727,Z,0.031668,40,285,855,285,332,332,902,902,855
727,S,0.968332,40,285,855,285,332,332,902,902,855
728,Z,0.011734,40,332,855,332,380,380,902,902,855
728,S,0.988266,40,332,855,332,380,380,902,902,855
729,Z,0.105424,40,380,855,380,427,427,902,902,855
729,S,0.894576,40,380,855,380,427,427,902,902,855
730,Z,0.034400,40,427,855,427,475,475,902,902,855
730,S,0.965600,40,427,855,427,475,475,902,902,855
731,Z,0.030795,40,475,855,475,522,522,902,902,855
731,S,0.969205,40,475,855,475,522,522,902,902,855
732,Z,0.024069,40,522,855,522,570,570,902,902,855
732,S,0.975931,40,522,855,522,570,570,902,902,855
733,Z,0.097932,40,570,855,570,617,617,902,902,855
733,S,0.902068,40,570,855,570,617,617,902,902,855
734,Z,0.007773,40,617,855,617,665,665,902,902,855
734,S,0.992227,40,617,855,617,665,665,902,902,855
735,Z,0.021079,40,665,855,665,712,712,902,902,855
735,S,0.978921,40,665,855,665,712,712,902,902,855
736,Z,0.019810,40,712,855,712,760,760,902,902,855
736,S,0.980190,40,712,855,712,760,760,902,902,855
737,Z,0.167442,40,760,855,760,807,807,902,902,855
737,S,0.832559,40,760,855,760,807,807,902,902,855
738,Z,0.015486,40,807,855,807,855,855,902,902,855
738,S,0.984514,40,807,855,807,855,855,902,902,855
739,Z,0.004823,40,855,855,855,902,902,902,902,855
739,S,0.995177,40,855,855,855,902,902,902,902,855
740,Z,0.008794,40,902,855,902,950,950,902,902,855
740,S,0.991206,40,902,855,902,950,950,902,902,855
741,Z,0.155595,40,950,855,950,997,997,902,902,855
741,S,0.844405,40,950,855,950,997,997,902,902,855
742,Z,0.033142,40,997,855,997,1045,1045,902,902,855
742,S,0.966858,40,997,855,997,1045,1045,902,902,855
743,Z,0.089234,40,1045,855,1045,1092,1092,902,902,855
743,S,0.910766,40,1045,855,1045,1092,1092,902,902,855
744,Z,0.082518,40,1092,855,1092,1140,1140,902,902,855
744,S,0.917482,40,1092,855,1092,1140,1140,902,902,855
745,Z,0.100731,40,1140,855,1140,1187,1187,902,902,855
745,S,0.899269,40,1140,855,1140,1187,1187,902,902,855
746,Z,0.031759,40,1187,855,1187,1235,1235,902,902,855
746,S,0.968241,40,1187,855,1187,1235,1235,902,902,855
747,Z,0.136845,40,1235,855,1235,1282,1282,902,902,855
747,S,0.863155,40,1235,855,1235,1282,1282,902,902,855
748,Z,0.004991,40,1282,855,1282,1330,1330,902,902,855
748,S,0.995009,40,1282,855,1282,1330,1330,902,902,855
749,Z,0.096396,40,1330,855,1330,1377,1377,902,902,855
749,S,0.903604,40,1330,855,1330,1377,1377,902,902,855
750,Z,0.178759,40,1377,855,1377,1425,1425,902,902,855
750,S,0.821241,40,1377,855,1377,1425,1425,902,902,855
751,Z,0.099945,40,1425,855,1425,1472,1472,902,902,855
751,S,0.900055,40,1425,855,1425,1472,1472,902,902,855
752,Z,0.008783,40,1472,855,1472,1520,1520,902,902,855
752,S,0.991217,40,1472,855,1472,1520,1520,902,902,855
753,Z,0.032200,40,1520,855,1520,1567,1567,902,902,855
753,S,0.967800,40,1520,855,1520,1567,1567,902,902,855
754,Z,0.027442,40,1567,855,1567,1615,1615,902,902,855
754,S,0.972558,40,1567,855,1567,1615,1615,902,902,855
755,Z,0.137158,40,1615,855,1615,1662,1662,902,902,855
755,S,0.862842,40,1615,855,1615,1662,1662,902,902,855
756,Z,0.029396,40,1662,855,1662,1710,1710,902,902,855
756,S,0.970604,40,1662,855,1662,1710,1710,902,902,855
757,Z,0.021673,40,1710,855,1710,1757,1757,902,902,855
757,S,0.978327,40,1710,855,1710,1757,1757,902,902,855
758,Z,0.008193,40,1757,855,1757,1805,1805,902,902,855
758,S,0.991807,40,1757,855,1757,1805,1805,902,902,855
759,Z,0.038040,40,1805,855,1805,1852,1852,902,902,855
759,S,0.961960,40,1805,855,1805,1852,1852,902,902,855
760,Z,0.005318,40,1852,855,1852,1900,1900,902,902,855
760,S,0.994682,40,1852,855,1852,1900,1900,902,902,855
761,Z,0.144846,40,0,902,0,47,47,950,950,902
761,S,0.855154,40,0,902,0,47,47,950,950,902
762,Z,0.007041,40,47,902,47,95,95,950,950,902
762,S,0.992959,40,47,902,47,95,95,950,950,902
763,Z,0.016231,40,95,902,95,142,142,950,950,902
763,S,0.983769,40,95,902,95,142,142,950,950,902
764,Z,0.047932,40,142,902,142,190,190,950,950,902
764,S,0.952068,40,142,902,142,190,190,950,950,902
765,Z,0.046607,40,190,902,190,237,237,950,950,902
765,S,0.953393,40,190,902,190,237,237,950,950,902
766,Z,0.032319,40,237,902,237,285,285,950,950,902
766,S,0.967681,40,237,902,237,285,285,950,950,902
767,Z,0.028511,40,285,902,285,332,332,950,950,902
767,S,0.971489,40,285,902,285,332,332,950,950,902
768,Z,0.412192,40,332,902,332,380,380,950,950,902
768,S,0.587808,40,332,902,332,380,380,950,950,902
769,Z,0.562780,40,380,902,380,427,427,950,950,902
769,S,0.437221,40,380,902,380,427,427,950,950,902
770,Z,0.011232,40,427,902,427,475,475,950,950,902
770,S,0.988768,40,427,902,427,475,475,950,950,902
771,Z,0.045421,40,475,902,475,522,522,950,950,902
771,S,0.954579,40,475,902,475,522,522,950,950,902
772,Z,0.480228,40,522,902,522,570,570,950,950,902
772,S,0.519772,40,522,902,522,570,570,950,950,902
773,Z,0.036130,40,570,902,570,617,617,950,950,902
773,S,0.963870,40,570,902,570,617,617,950,950,902
774,Z,0.127779,40,617,902,617,665,665,950,950,902
774,S,0.872222,40,617,902,617,665,665,950,950,902
775,Z,0.175917,40,665,902,665,712,712,950,950,902
775,S,0.824083,40,665,902,665,712,712,950,950,902
776,Z,0.593888,40,712,902,712,760,760,950,950,902
776,S,0.406112,40,712,902,712,760,760,950,950,902
777,Z,0.479558,40,760,902,760,807,807,950,950,902
777,S,0.520442,40,760,902,760,807,807,950,950,902
778,Z,0.035782,40,807,902,807,855,855,950,950,902
778,S,0.964218,40,807,902,807,855,855,950,950,902
779,Z,0.030434,40,855,902,855,902,902,950,950,902
779,S,0.969566,40,855,902,855,902,902,950,950,902
780,Z,0.064081,40,902,902,902,950,950,950,950,902
780,S,0.935919,40,902,902,902,950,950,950,950,902
781,Z,0.064769,40,950,902,950,997,997,950,950,902
781,S,0.935231,40,950,902,950,997,997,950,950,902
782,Z,0.115046,40,997,902,997,1045,1045,950,950,902
782,S,0.884954,40,997,902,997,1045,1045,950,950,902
783,Z,0.048017,40,1045,902,1045,1092,1092,950,950,902
783,S,0.951983,40,1045,902,1045,1092,1092,950,950,902
784,Z,0.110942,40,1092,902,1092,1140,1140,950,950,902
784,S,0.889058,40,1092,902,1092,1140,1140,950,950,902
785,Z,0.478909,40,1140,902,1140,1187,1187,950,950,902
785,S,0.521091,40,1140,902,1140,1187,1187,950,950,902
786,Z,0.063171,40,1187,902,1187,1235,1235,950,950,902
786,S,0.936829,40,1187,902,1187,1235,1235,950,950,902
787,Z,0.134663,40,1235,902,1235,1282,1282,950,950,902
787,S,0.865337,40,1235,902,1235,1282,1282,950,950,902
788,Z,0.018677,40,1282,902,1282,1330,1330,950,950,902
788,S,0.981323,40,1282,902,1282,1330,1330,950,950,902
789,Z,0.088370,40,1330,902,1330,1377,1377,950,950,902
789,S,0.911630,40,1330,902,1330,1377,1377,950,950,902
790,Z,0.142781,40,1377,902,1377,1425,1425,950,950,902
790,S,0.857219,40,1377,902,1377,1425,1425,950,950,902
791,Z,0.114064,40,1425,902,1425,1472,1472,950,950,902
791,S,0.885935,40,1425,902,1425,1472,1472,950,950,902
792,Z,0.037784,40,1472,902,1472,1520,1520,950,950,902
792,S,0.962216,40,1472,902,1472,1520,1520,950,950,902
793,Z,0.089187,40,1520,902,1520,1567,1567,950,950,902
793,S,0.910813,40,1520,902,1520,1567,1567,950,950,902
794,Z,0.028734,40,1567,902,1567,1615,1615,950,950,902
794,S,0.971266,40,1567,902,1567,1615,1615,950,950,902
795,Z,0.010447,40,1615,902,1615,1662,1662,950,950,902
795,S,0.989553,40,1615,902,1615,1662,1662,950,950,902
796,Z,0.380322,40,1662,902,1662,1710,1710,950,950,902
796,S,0.619678,40,1662,902,1662,1710,1710,950,950,902
797,Z,0.087669,40,1710,902,1710,1757,1757,950,950,902
797,S,0.912331,40,1710,902,1710,1757,1757,950,950,902
798,Z,0.046051,40,1757,902,1757,1805,1805,950,950,902
798,S,0.953949,40,1757,902,1757,1805,1805,950,950,902
799,Z,0.121624,40,1805,902,1805,1852,1852,950,950,902
799,S,0.878376,40,1805,902,1805,1852,1852,950,950,902
800,Z,0.081553,40,1852,902,1852,1900,1900,950,950,902
800,S,0.918447,40,1852,902,1852,1900,1900,950,950,902
801,Z,0.015182,40,0,950,0,47,47,997,997,950
801,S,0.984818,40,0,950,0,47,47,997,997,950
802,Z,0.012081,40,47,950,47,95,95,997,997,950
802,S,0.987919,40,47,950,47,95,95,997,997,950
803,Z,0.014681,40,95,950,95,142,142,997,997,950
803,S,0.985319,40,95,950,95,142,142,997,997,950
804,Z,0.048057,40,142,950,142,190,190,997,997,950
804,S,0.951943,40,142,950,142,190,190,997,997,950
805,Z,0.045317,40,190,950,190,237,237,997,997,950
805,S,0.954683,40,190,950,190,237,237,997,997,950
806,Z,0.094735,40,237,950,237,285,285,997,997,950
806,S,0.905265,40,237,950,237,285,285,997,997,950
807,Z,0.125432,40,285,950,285,332,332,997,997,950
807,S,0.874568,40,285,950,285,332,332,997,997,950
808,Z,0.144476,40,332,950,332,380,380,997,997,950
808,S,0.855524,40,332,950,332,380,380,997,997,950
809,Z,0.068778,40,380,950,380,427,427,997,997,950
809,S,0.931222,40,380,950,380,427,427,997,997,950
810,Z,0.043737,40,427,950,427,475,475,997,997,950
810,S,0.956263,40,427,950,427,475,475,997,997,950
811,Z,0.163910,40,475,950,475,522,522,997,997,950
811,S,0.836090,40,475,950,475,522,522,997,997,950
812,Z,0.168296,40,522,950,522,570,570,997,997,950
812,S,0.831704,40,522,950,522,570,570,997,997,950
813,Z,0.162731,40,570,950,570,617,617,997,997,950
813,S,0.837269,40,570,950,570,617,617,997,997,950
814,Z,0.149481,40,617,950,617,665,665,997,997,950
814,S,0.850519,40,617,950,617,665,665,997,997,950
815,Z,0.119161,40,665,950,665,712,712,997,997,950
815,S,0.880839,40,665,950,665,712,712,997,997,950
816,Z,0.010223,40,712,950,712,760,760,997,997,950
816,S,0.989777,40,712,950,712,760,760,997,997,950
817,Z,0.014641,40,760,950,760,807,807,997,997,950
817,S,0.985359,40,760,950,760,807,807,997,997,950
818,Z,0.091887,40,807,950,807,855,855,997,997,950
818,S,0.908113,40,807,950,807,855,855,997,997,950
819,Z,0.072796,40,855,950,855,902,902,997,997,950
819,S,0.927204,40,855,950,855,902,902,997,997,950
820,Z,0.014096,40,902,950,902,950,950,997,997,950
820,S,0.985904,40,902,950,902,950,950,997,997,950
821,Z,0.038068,40,950,950,950,997,997,997,997,950
821,S,0.961932,40,950,950,950,997,997,997,997,950
822,Z,0.056094,40,997,950,997,1045,1045,997,997,950
822,S,0.943906,40,997,950,997,1045,1045,997,997,950
823,Z,0.178930,40,1045,950,1045,1092,1092,997,997,950
823,S,0.821070,40,1045,950,1045,1092,1092,997,997,950
824,Z,0.162187,40,1092,950,1092,1140,1140,997,997,950
824,S,0.837813,40,1092,950,1092,1140,1140,997,997,950
825,Z,0.203461,40,1140,950,1140,1187,1187,997,997,950
825,S,0.796539,40,1140,950,1140,1187,1187,997,997,950
826,Z,0.385950,40,1187,950,1187,1235,1235,997,997,950
826,S,0.614050,40,1187,950,1187,1235,1235,997,997,950
827,Z,0.110084,40,1235,950,1235,1282,1282,997,997,950
827,S,0.889916,40,1235,950,1235,1282,1282,997,997,950
828,Z,0.090881,40,1282,950,1282,1330,1330,997,997,950
828,S,0.909119,40,1282,950,1282,1330,1330,997,997,950
829,Z,0.030308,40,1330,950,1330,1377,1377,997,997,950
829,S,0.969692,40,1330,950,1330,1377,1377,997,997,950
830,Z,0.029005,40,1377,950,1377,1425,1425,997,997,950
830,S,0.970995,40,1377,950,1377,1425,1425,997,997,950
831,Z,0.041341,40,1425,950,1425,1472,1472,997,997,950
831,S,0.958659,40,1425,950,1425,1472,1472,997,997,950
832,Z,0.051400,40,1472,950,1472,1520,1520,997,997,950
832,S,0.948600,40,1472,950,1472,1520,1520,997,997,950
833,Z,0.028015,40,1520,950,1520,1567,1567,997,997,950
833,S,0.971985,40,1520,950,1520,1567,1567,997,997,950
834,Z,0.014329,40,1567,950,1567,1615,1615,997,997,950
834,S,0.985671,40,1567,950,1567,1615,1615,997,997,950
835,Z,0.012132,40,1615,950,1615,1662,1662,997,997,950
835,S,0.987868,40,1615,950,1615,1662,1662,997,997,950
836,Z,0.035431,40,1662,950,1662,1710,1710,997,997,950
836,S,0.964569,40,1662,950,1662,1710,1710,997,997,950
837,Z,0.090814,40,1710,950,1710,1757,1757,997,997,950
837,S,0.909186,40,1710,950,1710,1757,1757,997,997,950
838,Z,0.919168,40,1757,950,1757,1805,1805,997,997,950
838,S,0.080832,40,1757,950,1757,1805,1805,997,997,950
839,Z,0.187178,40,1805,950,1805,1852,1852,997,997,950
839,S,0.812822,40,1805,950,1805,1852,1852,997,997,950
840,Z,0.404425,40,1852,950,1852,1900,1900,997,997,950
840,S,0.595575,40,1852,950,1852,1900,1900,997,997,950
841,Z,0.041289,40,0,997,0,47,47,1045,1045,997
841,S,0.958711,40,0,997,0,47,47,1045,1045,997
842,Z,0.053578,40,47,997,47,95,95,1045,1045,997
842,S,0.946422,40,47,997,47,95,95,1045,1045,997
843,Z,0.014737,40,95,997,95,142,142,1045,1045,997
843,S,0.985263,40,95,997,95,142,142,1045,1045,997
844,Z,0.072811,40,142,997,142,190,190,1045,1045,997
844,S,0.927189,40,142,997,142,190,190,1045,1045,997
845,Z,0.093872,40,190,997,190,237,237,1045,1045,997
845,S,0.906128,40,190,997,190,237,237,1045,1045,997
846,Z,0.188706,40,237,997,237,285,285,1045,1045,997
846,S,0.811294,40,237,997,237,285,285,1045,1045,997
847,Z,0.072444,40,285,997,285,332,332,1045,1045,997
847,S,0.927556,40,285,997,285,332,332,1045,1045,997
848,Z,0.024240,40,332,997,332,380,380,1045,1045,997
848,S,0.975760,40,332,997,332,380,380,1045,1045,997
849,Z,0.046827,40,380,997,380,427,427,1045,1045,997
849,S,0.953173,40,380,997,380,427,427,1045,1045,997
850,Z,0.030153,40,427,997,427,475,475,1045,1045,997
850,S,0.969847,40,427,997,427,475,475,1045,1045,997
851,Z,0.024079,40,475,997,475,522,522,1045,1045,997
851,S,0.975921,40,475,997,475,522,522,1045,1045,997
852,Z,0.061027,40,522,997,522,570,570,1045,1045,997
852,S,0.938973,40,522,997,522,570,570,1045,1045,997
853,Z,0.011921,40,570,997,570,617,617,1045,1045,997
853,S,0.988079,40,570,997,570,617,617,1045,1045,997
854,Z,0.041567,40,617,997,617,665,665,1045,1045,997
854,S,0.958433,40,617,997,617,665,665,1045,1045,997
855,Z,0.085159,40,665,997,665,712,712,1045,1045,997
855,S,0.914841,40,665,997,665,712,712,1045,1045,997
856,Z,0.024074,40,712,997,712,760,760,1045,1045,997
856,S,0.975926,40,712,997,712,760,760,1045,1045,997
857,Z,0.027351,40,760,997,760,807,807,1045,1045,997
857,S,0.972649,40,760,997,760,807,807,1045,1045,997
858,Z,0.074000,40,807,997,807,855,855,1045,1045,997
858,S,0.926000,40,807,997,807,855,855,1045,1045,997
859,Z,0.205896,40,855,997,855,902,902,1045,1045,997
859,S,0.794104,40,855,997,855,902,902,1045,1045,997
860,Z,0.061199,40,902,997,902,950,950,1045,1045,997
860,S,0.938801,40,902,997,902,950,950,1045,1045,997
861,Z,0.034903,40,950,997,950,997,997,1045,1045,997
861,S,0.965097,40,950,997,950,997,997,1045,1045,997
862,Z,0.423791,40,997,997,997,1045,1045,1045,1045,997
862,S,0.576209,40,997,997,997,1045,1045,1045,1045,997
863,Z,0.027550,40,1045,997,1045,1092,1092,1045,1045,997
863,S,0.972450,40,1045,997,1045,1092,1092,1045,1045,997
864,Z,0.094316,40,1092,997,1092,1140,1140,1045,1045,997
864,S,0.905684,40,1092,997,1092,1140,1140,1045,1045,997
865,Z,0.036567,40,1140,997,1140,1187,1187,1045,1045,997
865,S,0.963433,40,1140,997,1140,1187,1187,1045,1045,997
866,Z,0.356985,40,1187,997,1187,1235,1235,1045,1045,997
866,S,0.643015,40,1187,997,1187,1235,1235,1045,1045,997
867,Z,0.038426,40,1235,997,1235,1282,1282,1045,1045,997
867,S,0.961574,40,1235,997,1235,1282,1282,1045,1045,997
868,Z,0.077717,40,1282,997,1282,1330,1330,1045,1045,997
868,S,0.922283,40,1282,997,1282,1330,1330,1045,1045,997
869,Z,0.120806,40,1330,997,1330,1377,1377,1045,1045,997
869,S,0.879194,40,1330,997,1330,1377,1377,1045,1045,997
870,Z,0.016767,40,1377,997,1377,1425,1425,1045,1045,997
870,S,0.983233,40,1377,997,1377,1425,1425,1045,1045,997
871,Z,0.017426,40,1425,997,1425,1472,1472,1045,1045,997
871,S,0.982574,40,1425,997,1425,1472,1472,1045,1045,997
872,Z,0.026745,40,1472,997,1472,1520,1520,1045,1045,997
872,S,0.973255,40,1472,997,1472,1520,1520,1045,1045,997
873,Z,0.040347,40,1520,997,1520,1567,1567,1045,1045,997
873,S,0.959653,40,1520,997,1520,1567,1567,1045,1045,997
874,Z,0.188335,40,1567,997,1567,1615,1615,1045,1045,997
874,S,0.811665,40,1567,997,1567,1615,1615,1045,1045,997
875,Z,0.111040,40,1615,997,1615,1662,1662,1045,1045,997
875,S,0.888960,40,1615,997,1615,1662,1662,1045,1045,997
876,Z,0.031074,40,1662,997,1662,1710,1710,1045,1045,997
876,S,0.968926,40,1662,997,1662,1710,1710,1045,1045,997
877,Z,0.056547,40,1710,997,1710,1757,1757,1045,1045,997
877,S,0.943453,40,1710,997,1710,1757,1757,1045,1045,997
878,Z,0.029799,40,1757,997,1757,1805,1805,1045,1045,997
878,S,0.970201,40,1757,997,1757,1805,1805,1045,1045,997
879,Z,0.029214,40,1805,997,1805,1852,1852,1045,1045,997
879,S,0.970786,40,1805,997,1805,1852,1852,1045,1045,997
880,Z,0.194164,40,1852,997,1852,1900,1900,1045,1045,997
880,S,0.805836,40,1852,997,1852,1900,1900,1045,1045,997
881,Z,0.213231,40,0,1045,0,47,47,1092,1092,1045
881,S,0.786769,40,0,1045,0,47,47,1092,1092,1045
882,Z,0.091042,40,47,1045,47,95,95,1092,1092,1045
882,S,0.908958,40,47,1045,47,95,95,1092,1092,1045
883,Z,0.047542,40,95,1045,95,142,142,1092,1092,1045
883,S,0.952458,40,95,1045,95,142,142,1092,1092,1045
884,Z,0.025405,40,142,1045,142,190,190,1092,1092,1045
884,S,0.974596,40,142,1045,142,190,190,1092,1092,1045
885,Z,0.030244,40,190,1045,190,237,237,1092,1092,1045
885,S,0.969755,40,190,1045,190,237,237,1092,1092,1045
886,Z,0.056605,40,237,1045,237,285,285,1092,1092,1045
886,S,0.943395,40,237,1045,237,285,285,1092,1092,1045
887,Z,0.038206,40,285,1045,285,332,332,1092,1092,1045
887,S,0.961794,40,285,1045,285,332,332,1092,1092,1045
888,Z,0.018363,40,332,1045,332,380,380,1092,1092,1045
888,S,0.981636,40,332,1045,332,380,380,1092,1092,1045
889,Z,0.082768,40,380,1045,380,427,427,1092,1092,1045
889,S,0.917232,40,380,1045,380,427,427,1092,1092,1045
890,Z,0.040866,40,427,1045,427,475,475,1092,1092,1045
890,S,0.959134,40,427,1045,427,475,475,1092,1092,1045
891,Z,0.023434,40,475,1045,475,522,522,1092,1092,1045
891,S,0.976566,40,475,1045,475,522,522,1092,1092,1045
892,Z,0.066121,40,522,1045,522,570,570,1092,1092,1045
892,S,0.933878,40,522,1045,522,570,570,1092,1092,1045
893,Z,0.107139,40,570,1045,570,617,617,1092,1092,1045
893,S,0.892861,40,570,1045,570,617,617,1092,1092,1045
894,Z,0.033253,40,617,1045,617,665,665,1092,1092,1045
894,S,0.966747,40,617,1045,617,665,665,1092,1092,1045
895,Z,0.104874,40,665,1045,665,712,712,1092,1092,1045
895,S,0.895126,40,665,1045,665,712,712,1092,1092,1045
896,Z,0.008961,40,712,1045,712,760,760,1092,1092,1045
896,S,0.991039,40,712,1045,712,760,760,1092,1092,1045
897,Z,0.010000,40,760,1045,760,807,807,1092,1092,1045
897,S,0.990000,40,760,1045,760,807,807,1092,1092,1045
898,Z,0.084964,40,807,1045,807,855,855,1092,1092,1045
898,S,0.915036,40,807,1045,807,855,855,1092,1092,1045
899,Z,0.041592,40,855,1045,855,902,902,1092,1092,1045
899,S,0.958408,40,855,1045,855,902,902,1092,1092,1045
900,Z,0.020209,40,902,1045,902,950,950,1092,1092,1045
900,S,0.979791,40,902,1045,902,950,950,1092,1092,1045
901,Z,0.240074,40,950,1045,950,997,997,1092,1092,1045
901,S,0.759926,40,950,1045,950,997,997,1092,1092,1045
902,Z,0.032339,40,997,1045,997,1045,1045,1092,1092,1045
902,S,0.967661,40,997,1045,997,1045,1045,1092,1092,1045
903,Z,0.121934,40,1045,1045,1045,1092,1092,1092,1092,1045
903,S,0.878066,40,1045,1045,1045,1092,1092,1092,1092,1045
904,Z,0.158407,40,1092,1045,1092,1140,1140,1092,1092,1045
904,S,0.841594,40,1092,1045,1092,1140,1140,1092,1092,1045
905,Z,0.072106,40,1140,1045,1140,1187,1187,1092,1092,1045
905,S,0.927894,40,1140,1045,1140,1187,1187,1092,1092,1045
906,Z,0.187553,40,1187,1045,1187,1235,1235,1092,1092,1045
906,S,0.812447,40,1187,1045,1187,1235,1235,1092,1092,1045
907,Z,0.123346,40,1235,1045,1235,1282,1282,1092,1092,1045
907,S,0.876653,40,1235,1045,1235,1282,1282,1092,1092,1045
908,Z,0.457660,40,1282,1045,1282,1330,1330,1092,1092,1045
908,S,0.542340,40,1282,1045,1282,1330,1330,1092,1092,1045
909,Z,0.010438,40,1330,1045,1330,1377,1377,1092,1092,1045
909,S,0.989562,40,1330,1045,1330,1377,1377,1092,1092,1045
910,Z,0.006840,40,1377,1045,1377,1425,1425,1092,1092,1045
910,S,0.993160,40,1377,1045,1377,1425,1425,1092,1092,1045
911,Z,0.033721,40,1425,1045,1425,1472,1472,1092,1092,1045
911,S,0.966279,40,1425,1045,1425,1472,1472,1092,1092,1045
912,Z,0.018307,40,1472,1045,1472,1520,1520,1092,1092,1045
912,S,0.981693,40,1472,1045,1472,1520,1520,1092,1092,1045
913,Z,0.117627,40,1520,1045,1520,1567,1567,1092,1092,1045
913,S,0.882373,40,1520,1045,1520,1567,1567,1092,1092,1045
914,Z,0.034883,40,1567,1045,1567,1615,1615,1092,1092,1045
914,S,0.965117,40,1567,1045,1567,1615,1615,1092,1092,1045
915,Z,0.036493,40,1615,1045,1615,1662,1662,1092,1092,1045
915,S,0.963507,40,1615,1045,1615,1662,1662,1092,1092,1045
916,Z,0.029552,40,1662,1045,1662,1710,1710,1092,1092,1045
916,S,0.970448,40,1662,1045,1662,1710,1710,1092,1092,1045
917,Z,0.024141,40,1710,1045,1710,1757,1757,1092,1092,1045
917,S,0.975859,40,1710,1045,1710,1757,1757,1092,1092,1045
918,Z,0.025421,40,1757,1045,1757,1805,1805,1092,1092,1045
918,S,0.974579,40,1757,1045,1757,1805,1805,1092,1092,1045
919,Z,0.040566,40,1805,1045,1805,1852,1852,1092,1092,1045
919,S,0.959433,40,1805,1045,1805,1852,1852,1092,1092,1045
920,Z,0.041778,40,1852,1045,1852,1900,1900,1092,1092,1045
920,S,0.958222,40,1852,1045,1852,1900,1900,1092,1092,1045
921,Z,0.202119,40,0,1092,0,47,47,1140,1140,1092
921,S,0.797881,40,0,1092,0,47,47,1140,1140,1092
922,Z,0.040082,40,47,1092,47,95,95,1140,1140,1092
922,S,0.959918,40,47,1092,47,95,95,1140,1140,1092
923,Z,0.048674,40,95,1092,95,142,142,1140,1140,1092
923,S,0.951326,40,95,1092,95,142,142,1140,1140,1092
924,Z,0.045424,40,142,1092,142,190,190,1140,1140,1092
924,S,0.954576,40,142,1092,142,190,190,1140,1140,1092
925,Z,0.128163,40,190,1092,190,237,237,1140,1140,1092
925,S,0.871837,40,190,1092,190,237,237,1140,1140,1092
926,Z,0.053020,40,237,1092,237,285,285,1140,1140,1092
926,S,0.946980,40,237,1092,237,285,285,1140,1140,1092
927,Z,0.154465,40,285,1092,285,332,332,1140,1140,1092
927,S,0.845535,40,285,1092,285,332,332,1140,1140,1092
928,Z,0.189889,40,332,1092,332,380,380,1140,1140,1092
928,S,0.810111,40,332,1092,332,380,380,1140,1140,1092
929,Z,0.024113,40,380,1092,380,427,427,1140,1140,1092
929,S,0.975887,40,380,1092,380,427,427,1140,1140,1092
930,Z,0.013085,40,427,1092,427,475,475,1140,1140,1092
930,S,0.986915,40,427,1092,427,475,475,1140,1140,1092
931,Z,0.014088,40,475,1092,475,522,522,1140,1140,1092
931,S,0.985912,40,475,1092,475,522,522,1140,1140,1092
932,Z,0.406910,40,522,1092,522,570,570,1140,1140,1092
932,S,0.593090,40,522,1092,522,570,570,1140,1140,1092
933,Z,0.077629,40,570,1092,570,617,617,1140,1140,1092
933,S,0.922371,40,570,1092,570,617,617,1140,1140,1092
934,Z,0.133115,40,617,1092,617,665,665,1140,1140,1092
934,S,0.866885,40,617,1092,617,665,665,1140,1140,1092
935,Z,0.022965,40,665,1092,665,712,712,1140,1140,1092
935,S,0.977035,40,665,1092,665,712,712,1140,1140,1092
936,Z,0.085249,40,712,1092,712,760,760,1140,1140,1092
936,S,0.914751,40,712,1092,712,760,760,1140,1140,1092
937,Z,0.076820,40,760,1092,760,807,807,1140,1140,1092
937,S,0.923180,40,760,1092,760,807,807,1140,1140,1092
938,Z,0.060470,40,807,1092,807,855,855,1140,1140,1092
938,S,0.939530,40,807,1092,807,855,855,1140,1140,1092
939,Z,0.017201,40,855,1092,855,902,902,1140,1140,1092
939,S,0.982799,40,855,1092,855,902,902,1140,1140,1092
940,Z,0.036674,40,902,1092,902,950,950,1140,1140,1092
940,S,0.963326,40,902,1092,902,950,950,1140,1140,1092
